EFF_DATE,SITE_NO,SITE_TYPE_CODE,FACILITY_TYPE,STATE_CODE,FACILITY_ID,CITY,COUNTRY_CODE,ICAO_ID,FACILITY_NAME,REGION_CODE,TWR_OPERATOR_CODE,TWR_CALL,TWR_HRS,PRIMARY_APCH_RADIO_CALL,APCH_P_PROVIDER,APCH_P_PROV_TYPE_CD,SECONDARY_APCH_RADIO_CALL,APCH_S_PROVIDER,APCH_S_PROV_TYPE_CD,PRIMARY_DEP_RADIO_CALL,DEP_P_PROVIDER,DEP_P_PROV_TYPE_CD,SECONDARY_DEP_RADIO_CALL,DEP_S_PROVIDER,DEP_S_PROV_TYPE_CD,CTL_FAC_APCH_DEP_CALLS,APCH_DEP_OPER_CODE,CTL_PRVDING_HRS,SECONDARY_CTL_PRVDING_HRS
2025/03/20,6074.0,A,NON-ATCT,IA,IFA,IOWA FALLS,US,KIFA,IOWA FALLS MUNI,ACE,,,,WATERLOO,ALO,A,MINNEAPOLIS ARTCC,"ARTCC ZMP (MINNEAPOLIS, MN)",S,WATERLOO,ALO,A,MINNEAPOLIS ARTCC,"ARTCC ZMP (MINNEAPOLIS, MN)",S,,,,
2025/03/20,640.5,A,ATCT,AZ,IFP,BULLHEAD CITY,US,KIFP,LAUGHLIN/BULLHEAD INTL,AWP,FCT,BULLHEAD TOWER,0800-1800,L.A. CENTER ARTCC,ZLA,C,,,,L.A. CENTER ARTCC,ZLA,C,,,,,,,
2025/03/20,50338.0,A,NON-ATCT,AK,IGG,IGIUGIG,US,PAIG,IGIUGIG,AAL,,,,ANCHORAGE ARTCC,ZAN,C,,,,ANCHORAGE ARTCC,ZAN,C,,,,,,,
2025/03/20,716.0,A,NON-ATCT,AZ,IGM,KINGMAN,US,KIGM,KINGMAN,AWP,,,,L.A. CENTER ARTCC,ZLA,C,,,,L.A. CENTER ARTCC,ZLA,C,,,,,,,
2025/03/20,4518.0,A,NON-ATCT,IL,IGQ,CHICAGO,US,KIGQ,LANSING MUNI,AGL,,,,CHICAGO,C90,T,,,,CHICAGO,C90,T,,,,,,,
2025/03/20,5409.2,H,NON-ATCT,IN,II56,KOKOMO,US,,RGNL HEALTH SYSTEM,AGL,,,,CHAMPAIGN,CMI,A,CHICAGO ARTCC,ZAU,C,CHAMPAIGN,CMI,A,CHICAGO ARTCC,ZAU,C,,,,
2025/03/20,6068.1,A,NON-ATCT,IA,IIB,INDEPENDENCE,US,KIIB,JAMES H CONNELL FLD AT INDEPENDENCE MUNI,ACE,,,,WATERLOO,ALO,A,MINNEAPOLIS ARTCC,"ARTCC ZMP (MINNEAPOLIS, MN)",S,WATERLOO,ALO,A,MINNEAPOLIS ARTCC,"ARTCC ZMP (MINNEAPOLIS, MN)",S,,,,
2025/03/20,50416.31,A,NON-ATCT,AK,IIK,KIPNUK,US,PAKI,KIPNUK,AAL,,,,ANCHORAGE ARTCC,ZAN,C,,,,ANCHORAGE ARTCC,ZAN,C,,,,,,,
2025/03/20,4091.2,A,NON-ATCT,GA,IIY,WASHINGTON,US,KIIY,WASHINGTON/WILKES COUNTY,ASO,,,,AUGUSTA,AGS,A,ATLANTA ARTCC,ZTL,C,AUGUSTA,AGS,A,ATLANTA ARTCC,ZTL,C,,,,
2025/03/20,2944.0,A,NON-ATCT,CT,IJD,WILLIMANTIC,US,KIJD,WINDHAM,ANE,,,,BRADLEY,Y90,T,BOSTON ARTCC,ZBW,C,BRADLEY,Y90,T,,,,,,,
2025/03/20,4760.0,A,NON-ATCT,IL,IJX,JACKSONVILLE,US,KIJX,JACKSONVILLE MUNI,AGL,,,,SAINT LOUIS,T75,T,KANSAS CITY ARTCC,ZKC,C,SAINT LOUIS,T75,T,KANSAS CITY ARTCC,ZKC,C,,,,
2025/03/20,24166.7,A,NON-ATCT,TX,IKG,KINGSVILLE,US,KIKG,KLEBERG COUNTY,ASW,,,,KINGSVILLE,NQI,A,HOUSTON ARTCC,ZHU,C,KINGSVILLE,NQI,A,HOUSTON ARTCC,ZHU,C,,,,
2025/03/20,4773.1,A,NON-ATCT,IL,IKK,KANKAKEE,US,KIKK,GREATER KANKAKEE,AGL,,,,CHICAGO ARTCC,ZAU,C,,,,CHICAGO ARTCC,ZAU,C,,,,,,,
2025/03/20,50530.0,A,NON-ATCT,AK,IKO,NIKOLSKI,US,PAKO,NIKOLSKI AS,AAL,,,,ANCHORAGE ARTCC,ZAN,C,,,,ANCHORAGE ARTCC,ZAN,C,,,,,,,
2025/03/20,5835.1,A,NON-ATCT,IA,IKV,ANKENY,US,KIKV,ANKENY RGNL,ACE,,,,DES MOINES,DSM,A,,,,DES MOINES,DSM,A,,,,,,,
2025/03/20,10092.0,A,NON-ATCT,MI,IKW,MIDLAND,US,KIKW,JACK BARSTOW,AGL,,,,GREAT LAKES,AZO,A,CLEVELAND ARTCC,ZOB,C,GREAT LAKES,AZO,A,CLEVELAND ARTCC,ZOB,C,,,,
2025/03/20,4987.3,A,NON-ATCT,IL,IL48,ST JACOB,US,,ST LOUIS METRO-EAST/SHAFER FLD,AGL,,,,SAINT LOUIS,T75,T,,,,SAINT LOUIS,T75,T,,,,,,,
2025/03/20,24163.0,A,NON-ATCT,TX,ILE,KILLEEN,US,KILE,SKYLARK FLD,ASW,,,,GRAY,GRK,A,,,,GRAY,GRK,A,,,,,,,
2025/03/20,2999.0,A,ATCT,DE,ILG,WILMINGTON,US,KILG,NEW CASTLE,AEA,F,WILMINGTON,0630-2300,PHILADELPHIA,PHL,A,,,,PHILADELPHIA,PHL,A,,,,,,,
2025/03/20,50340.0,A,NON-ATCT,AK,ILI,ILIAMNA,US,PAIL,ILIAMNA,AAL,,,,ANCHORAGE ARTCC,ZAN,C,,,,ANCHORAGE ARTCC,ZAN,C,,,,,,,
2025/03/20,17211.0,A,ATCT-TRACON,NC,ILM,WILMINGTON,US,KILM,WILMINGTON INTL,ASO,F,WILMINGTON,0600-2300,WILMINGTON,ILM,A,WASHINGTON ARTCC,ZDC,C,WILMINGTON,ILM,A,WASHINGTON ARTCC,ZDC,C,WILMINGTON,F,0600-2300,2300-0600
2025/03/20,18717.0,A,ATCT,OH,ILN,WILMINGTON,US,KILN,WILMINGTON AIR PARK,AGL,O,WILMINGTON,24,COLUMBUS,CMH,A,,,,COLUMBUS,CMH,A,,,,,,,
2025/03/20,12776.0,A,NON-ATCT,NE,IML,IMPERIAL,US,KIML,IMPERIAL MUNI,ACE,,,,DENVER ARTCC,ZDV,C,,,,DENVER ARTCC,ZDV,C,,,,,,,
2025/03/20,3245.0,A,NON-ATCT,FL,IMM,IMMOKALEE,US,KIMM,IMMOKALEE RGNL,ASO,,,,FORT MYERS,RSW,A,MIAMI ARTCC,ZMA,C,FORT MYERS,RSW,A,MIAMI ARTCC,ZMA,C,,,,
2025/03/20,5453.1,A,NON-ATCT,IN,IMS,MADISON,US,KIMS,MADISON MUNI,AGL,,,,LOUISVILLE,SDF,A,,,,LOUISVILLE,SDF,A,,,,,,,
2025/03/20,9962.0,A,NON-ATCT,MI,IMT,IRON MOUNTAIN KINGSFORD,US,KIMT,FORD,AGL,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,5319.04,H,NON-ATCT,IN,IN35,GREENSBURG,US,,DECATUR COUNTY MEML HOSPITAL,AGL,,,,INDIANAPOLIS,IND,A,,,,INDIANAPOLIS,IND,A,,,,,,,
2025/03/20,5602.01,H,NON-ATCT,IN,IN68,RICHMOND,US,,REID HOSPITAL,AGL,,,,COLUMBUS,CMH,A,,,,COLUMBUS,CMH,A,,,,,,,
2025/03/20,5511.13,H,NON-ATCT,IN,IN74,MUNCIE,US,,BALL MEML HOSPITAL,AGL,,,,INDIANAPOLIS,IND,A,,,,INDIANAPOLIS,IND,A,,,,,,,
2025/03/20,5469.09,H,NON-ATCT,IN,IN84,MARTINSVILLE,US,,IU HEALTH MORGAN,AGL,,,,INDIANAPOLIS,IND,A,,,,INDIANAPOLIS,IND,A,,,,,,,
2025/03/20,5375.0,A,ATCT-TRACON,IN,IND,INDIANAPOLIS,US,KIND,INDIANAPOLIS INTL,AGL,F,INDY,24,INDIANAPOLIS,IND,A,,,,INDIANAPOLIS,IND,A,,,,INDIANAPOLIS,F,24,
2025/03/20,3249.0,A,NON-ATCT,FL,INF,INVERNESS,US,KINF,INVERNESS,ASO,,,,JACKSONVILLE,JAX,A,,,,JACKSONVILLE,JAX,A,,,,,,,
2025/03/20,24057.9,A,NON-ATCT,TX,INJ,HILLSBORO,US,KINJ,HILLSBORO MUNI,ASW,,,,WACO,ACT,A,FORT WORTH ARTCC,ZFW,C,WACO,ACT,A,FORT WORTH ARTCC,ZFW,C,,,,
2025/03/20,25049.0,A,NON-ATCT,TX,INK,WINK,US,KINK,WINKLER COUNTY,ASW,,,,FORT WORTH ARTCC,ZFW,C,,,,FORT WORTH ARTCC,ZFW,C,,,,,,,
2025/03/20,10749.0,A,NON-ATCT,MN,INL,INTERNATIONAL FALLS,US,KINL,FALLS INTL/EINARSON FLD,AGL,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,13079.0,A,ATCT,NV,INS,INDIAN SPRINGS,US,KINS,CREECH AFB,AWP,A,INDIAN SPRINGS,OPR H24 0630Z++ MON THRU 0615Z++ SAT; CLSD WKEND AND HOL.,,,,,,,,,,,,,,,,
2025/03/20,17220.0,A,ATCT,NC,INT,WINSTON SALEM,US,KINT,SMITH REYNOLDS,ASO,FCT,WINSTON-SALEM,0645 - 2130,GREENSBORO,GSO,A,,,,GREENSBORO,GSO,A,,,,,,,
2025/03/20,838.0,A,NON-ATCT,AZ,INW,WINSLOW,US,KINW,WINSLOW-LINDBERGH RGNL,AWP,,,,ALBUQUERQUE ARTCC,ZAB,C,,,,ALBUQUERQUE ARTCC,ZAB,C,,,,,,,
2025/03/20,7292.01,A,NON-ATCT,KY,IOB,MOUNT STERLING,US,KIOB,MOUNT STERLING/MONTGOMERY COUNTY,ASO,,,,LEXINGTON,LEX,A,,,,LEXINGTON,LEX,A,,,,,,,
2025/03/20,6070.0,A,NON-ATCT,IA,IOW,IOWA CITY,US,KIOW,IOWA CITY MUNI,ACE,,,,CEDAR RAPIDS,CID,A,CHICAGO ARTCC,ZAU,C,CEDAR RAPIDS,CID,A,CHICAGO ARTCC,ZAU,C,,,,
2025/03/20,16866.0,A,NON-ATCT,NC,IPJ,LINCOLNTON,US,KIPJ,LINCOLNTON-LINCOLN COUNTY RGNL,ASO,,,,CHARLOTTE,CLT,A,,,,CHARLOTTE,CLT,A,,,,,,,
2025/03/20,1683.0,A,NON-ATCT,CA,IPL,IMPERIAL,US,KIPL,IMPERIAL COUNTY,AWP,,,,YUMA,ZYL,C,,,,YUMA,ZYL,C,,,,,,,
2025/03/20,21791.0,A,ATCT,PA,IPT,WILLIAMSPORT,US,KIPT,WILLIAMSPORT RGNL,AEA,FCT,WILLIAMSPORT,0630-2230,NEW YORK ARTCC,ZNY,C,,,,NEW YORK ARTCC,ZNY,C,,,,,,,
2025/03/20,11834.0,A,NON-ATCT,MO,IRK,KIRKSVILLE,US,KIRK,KIRKSVILLE RGNL,ACE,,,,KANSAS CITY ARTCC,ZKC,C,,,,KANSAS CITY ARTCC,ZKC,C,,,,,,,
2025/03/20,10361.0,A,NON-ATCT,MI,IRS,STURGIS,US,KIRS,KIRSCH MUNI,AGL,,,,GREAT LAKES,AZO,A,CHICAGO ARTCC,ZAU,C,GREAT LAKES,AZO,A,CHICAGO ARTCC,ZAU,C,,,,
2025/03/20,6334.0,A,NON-ATCT,IA,ISB,SIBLEY,US,KISB,SIBLEY MUNI,ACE,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,3407.2,A,ATCT,FL,ISM,ORLANDO,US,KISM,KISSIMMEE GATEWAY,ASO,FCT,KISSIMMEE,0700-2200,ORLANDO,F11,T,,,,ORLANDO,F11,T,,,,,,,
2025/03/20,16836.0,A,ATCT,NC,ISO,KINSTON,US,KISO,KINSTON RGNL JETPORT AT STALLINGS FLD,ASO,FCT,KINSTON,0630-2200,SEYMOUR JOHNSON,GSB,A,WASHINGTON ARTCC,ZDC,C,SEYMOUR JOHNSON,GSB,A,WASHINGTON ARTCC,ZDC,C,,,,
2025/03/20,15783.0,A,ATCT,NY,ISP,NEW YORK,US,KISP,LONG ISLAND MAC ARTHUR,AEA,F,LONG ISLAND,0600-2400,NEW YORK,N90,T,,,,NEW YORK,N90,T,,,,,,,
2025/03/20,10052.0,A,NON-ATCT,MI,ISQ,MANISTIQUE,US,KISQ,SCHOOLCRAFT COUNTY,AGL,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,27712.2,A,NON-ATCT,WI,ISW,WISCONSIN RAPIDS,US,KISW,ALEXANDER FLD SOUTH WOOD COUNTY,AGL,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,15488.0,A,ATCT,NY,ITH,ITHACA,US,KITH,ITHACA TOMPKINS INTL,AEA,FCT,ITHACA,0530-2100,ELMIRA,ELM,A,NEW YORK ARTCC,ZNY,C,ELMIRA,ELM,A,NEW YORK ARTCC,ZNY,C,,,,
2025/03/20,52095.0,A,ATCT-TRACON,HI,ITO,HILO,US,PHTO,HILO INTL,AWP,F,HILO,0600-2200,HILO,ITO,A,HCF CENTER,ZHN,C,HILO,ITO,A,HCF CENTER,ZHN,C,HILO,F,0600-2200,2200-0600
2025/03/20,2531.01,A,NON-ATCT,CO,ITR,BURLINGTON,US,KITR,KIT CARSON COUNTY,ANM,,,,DENVER ARTCC,ZDV,C,,,,DENVER ARTCC,ZDV,C,,,,,,,
2025/03/20,14978.1,A,NON-ATCT,NY,IUA,CANANDAIGUA,US,KIUA,CANANDAIGUA,AEA,,,,ROCHESTER,ROC,A,,,,ROCHESTER,ROC,A,,,,,,,
2025/03/20,753.0,A,ATCT,AZ,IWA,PHOENIX,US,KIWA,MESA GATEWAY,AWP,FCT,GATEWAY,0500-2400,PHOENIX,P50,T,,,,PHOENIX,P50,T,,,,,,,
2025/03/20,9968.0,A,NON-ATCT,MI,IWD,IRONWOOD,US,KIWD,GOGEBIC/IRON COUNTY,AGL,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,5720.0,A,NON-ATCT,IN,IWH,WABASH,US,KIWH,WABASH MUNI,AGL,,,,GRISSOM,GUS,A,CHICAGO ARTCC,APCH/S CALL IS CHICAGO ARTCC,S,GRISSOM,GUS,A,CHICAGO ARTCC,DEP/S CALL IS CHICAGO ARTCC,S,,,,
2025/03/20,8424.0,A,NON-ATCT,ME,IWI,WISCASSET,US,KIWI,WISCASSET,ANE,,,,PORTLAND,PWM,A,BOSTON ARTCC,ZBW,C,PORTLAND,PWM,A,BOSTON ARTCC,ZBW,C,,,,
2025/03/20,50860.0,A,NON-ATCT,AK,IWK,WALES,US,PAIW,WALES,AAL,,,,ANCHORAGE ARTCC,ZAN,C,,,,ANCHORAGE ARTCC,ZAN,C,,,,,,,
2025/03/20,24068.2,A,NON-ATCT,TX,IWS,HOUSTON,US,KIWS,WEST HOUSTON,ASW,,,,HOUSTON,I90,T,,,,HOUSTON,I90,T,,,,,,,
2025/03/20,16766.0,A,NON-ATCT,NC,IXA,ROANOKE RAPIDS,US,KIXA,HALIFAX/NORTHAMPTON RGNL,ASO,,,,WASHINGTON ARTCC,ZDC,C,,,,WASHINGTON ARTCC,ZDC,C,,,,,,,
2025/03/20,6809.0,A,ATCT,KS,IXD,OLATHE,US,KIXD,NEW CENTURY AIRCENTER,ACE,FCT,NEW CENTURY,0600-2200,KANSAS CITY,MCI,A,,,,KANSAS CITY,MCI,A,,,,,,,
2025/03/20,7405.0,A,NON-ATCT,LA,IYA,ABBEVILLE,US,KIYA,ABBEVILLE CHRIS CRUSTA MEML,ASW,,,,LAFAYETTE,LFT,A,HOUSTON ARTCC,ZHU,C,LAFAYETTE,LFT,A,HOUSTON ARTCC,ZHU,C,,,,
2025/03/20,1695.0,A,NON-ATCT,CA,IYK,INYOKERN,US,KIYK,INYOKERN,AWP,,,, JOSHUA,JCF,T,,,, JOSHUA,JCF,T,,,,,,,
2025/03/20,2264.0,A,NON-ATCT,CA,IZA,SANTA YNEZ,US,KIZA,SANTA YNEZ/KUNKLE FLD,AWP,,,,SANTA BARBARA,SBA,A,L.A. CENTER ARTCC,ZLA,C,SANTA BARBARA,SBA,A,L.A. CENTER ARTCC,ZLA,C,,,,
2025/03/20,7980.1,A,NON-ATCT,ME,IZG,FRYEBURG,US,KIZG,EASTERN SLOPES RGNL,ANE,,,,PORTLAND,PWM,A,BOSTON ARTCC,ZBW,C,PORTLAND,PWM,A,BOSTON ARTCC,ZBW,C,,,,
2025/03/20,27813.0,A,ATCT,WY,JAC,JACKSON,US,KJAC,JACKSON HOLE,ANM,FCT,JACKSON,0700-2130,SALT LAKE ARTCC,ZLC,C,,,,SALT LAKE ARTCC,ZLC,C,,,,,,,
2025/03/20,11280.0,A,ATCT-TRACON,MS,JAN,JACKSON,US,KJAN,JACKSON-MEDGAR WILEY EVERS INTL,ASO,F,JACKSON,1200-0500Z++,JACKSON,JAN,A,MEMPHIS ARTCC,ZME,C,JACKSON,JAN,A,MEMPHIS ARTCC,ZME,C,JACKSON,F,1200-0500Z++,0500-1200Z++
2025/03/20,1701.0,A,NON-ATCT,CA,JAQ,JACKSON,US,KJAQ,WESTOVER FLD AMADOR COUNTY,AWP,,,,NORCAL,NCT,T,,,,NORCAL,NCT,T,,,,,,,
2025/03/20,24117.0,A,NON-ATCT,TX,JAS,JASPER,US,KJAS,JASPER COUNTY/BELL FLD,ASW,,,,HOUSTON ARTCC,ZHU,C,,,,HOUSTON ARTCC,ZHU,C,,,,,,,
2025/03/20,23018.2,A,NON-ATCT,TN,JAU,JACKSBORO,US,KJAU,COLONEL TOMMY C STINER AIRFIELD,ASO,,,,ATLANTA ARTCC,ZTL,C,,,,ATLANTA ARTCC,ZTL,C,,,,,,,
2025/03/20,3250.1,A,ATCT-TRACON,FL,JAX,JACKSONVILLE,US,KJAX,JACKSONVILLE INTL,ASO,F,JACKSONVILLE TOWER,24,JACKSONVILLE,JAX,A,,,,JACKSONVILLE,JAX,A,,,,JACKSONVILLE,F,24,
2025/03/20,1035.0,A,NON-ATCT,AR,JBR,JONESBORO,US,KJBR,JONESBORO MUNI,ASW,,,,MEMPHIS ARTCC,ZME,C,,,,MEMPHIS ARTCC,ZME,C,,,,,,,
2025/03/20,3854.1,A,NON-ATCT,GA,JCA,JEFFERSON,US,KJCA,JACKSON COUNTY,ASO,,,,ATLANTA,A80,T,ATLANTA ARTCC,ZTL,C,ATLANTA,A80,T,ATLANTA ARTCC,ZTL,C,,,,
2025/03/20,,,TRACON,CA,JCF,EDWARDS,US,,JOSHUA CONTROL FACILITY,AWP,,,,,,,,,,,,,,,, JOSHUA,F,24,
2025/03/20,24135.0,A,NON-ATCT,TX,JCT,JUNCTION,US,KJCT,KIMBLE COUNTY,ASW,,,,HOUSTON ARTCC,ZHU,C,,,,HOUSTON ARTCC,ZHU,C,,,,,,,
2025/03/20,24359.1,A,NON-ATCT,TX,JDD,MINEOLA/QUITMAN,US,KJDD,WOOD COUNTY/COLLINS FLD,ASW,,,,LONGVIEW,GGG,A,FORT WORTH ARTCC,ZFW,C,LONGVIEW,GGG,A,FORT WORTH ARTCC,ZFW,C,,,,
2025/03/20,11808.0,A,ATCT,MO,JEF,JEFFERSON CITY,US,KJEF,JEFFERSON CITY MEML,ACE,FCT,JEFFERSON CITY,0600-2130,MIZZU,SGF,A,,,,MIZZU,SGF,A,,,,,,,
2025/03/20,4215.0,A,NON-ATCT,ID,JER,JEROME,US,KJER,JEROME COUNTY,ANM,,,,TWIN FALLS,TWF,A,SALT LAKE ARTCC,ZLC,C,TWIN FALLS,TWF,A,SALT LAKE ARTCC,ZLC,C,,,,
2025/03/20,3857.2,A,NON-ATCT,GA,JES,JESUP,US,KJES,JESUP-WAYNE COUNTY,ASO,,,,JACKSONVILLE ARTCC,ZJX,C,,,,JACKSONVILLE ARTCC,ZJX,C,,,,,,,
2025/03/20,15793.0,A,ATCT,NY,JFK,NEW YORK,US,KJFK,JOHN F KENNEDY INTL,AEA,F,KENNEDY,24,NEW YORK,N90,T,,,,NEW YORK,N90,T,,,,,,,
2025/03/20,401.3,A,NON-ATCT,AL,JFX,JASPER,US,KJFX,WALKER COUNTY/BEVILL FLD,ASO,,,,BIRMINGHAM,BHM,A,,,,BIRMINGHAM,BHM,A,,,,,,,
2025/03/20,25969.12,A,NON-ATCT,VA,JFZ,RICHLANDS,US,KJFZ,TAZEWELL COUNTY,AEA,,,,ATLANTA ARTCC,ZTL,C,,,,ATLANTA ARTCC,ZTL,C,,,,,,,
2025/03/20,26067.2,A,NON-ATCT,VA,JGG,WILLIAMSBURG,US,KJGG,WALTRIP WILLIAMSBURG EXEC AIRPORT,AEA,,,,NORFOLK,ORF,A,,,,NORFOLK,ORF,A,,,,,,,
2025/03/20,6695.1,A,NON-ATCT,KS,JHN,JOHNSON,US,KJHN,STANTON COUNTY MUNI,ACE,,,,KANSAS CITY ARTCC,ZKC,C,,,,KANSAS CITY ARTCC,ZKC,C,,,,,,,
2025/03/20,15491.0,A,NON-ATCT,NY,JHW,JAMESTOWN,US,KJHW,CHAUTAUQUA COUNTY/JAMESTOWN,AEA,,,,BUFFALO,BUF,A,CLEVELAND ARTCC,ZOB,C,BUFFALO,BUF,A,CLEVELAND ARTCC,ZOB,C,,,,
2025/03/20,359.7,A,ATCT,AL,JKA,GULF SHORES,US,KJKA,GULF SHORES INTL/JACK EDWARDS FLD,ASO,FCT,GULF SHORES,0700-2100,PENSACOLA,P31,T,,,,PENSACOLA,P31,T,,,,,,,
2025/03/20,10836.51,A,NON-ATCT,MN,JKJ,MOORHEAD,US,KJKJ,MOORHEAD MUNI/FLORENCE KLINGENSMITH FLD,AGL,,,,FARGO,FAR,A,,,,FARGO,FAR,A,,,,,,,
2025/03/20,7216.0,A,NON-ATCT,KY,JKL,JACKSON,US,KJKL,JULIAN CARROLL,ASO,,,,INDIANAPOLIS ARTCC,ZID,C,,,,INDIANAPOLIS ARTCC,ZID,C,,,,,,,
2025/03/20,11810.0,A,ATCT,MO,JLN,JOPLIN,US,KJLN,JOPLIN RGNL,ACE,FCT,JOPLIN,0600-2100,KANSAS CITY ARTCC,ZKC,C,,,,KANSAS CITY ARTCC,ZKC,C,,,,,,,
2025/03/20,10838.0,A,NON-ATCT,MN,JMR,MORA,US,KJMR,MORA MUNI,AGL,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,17367.0,A,NON-ATCT,ND,JMS,JAMESTOWN,US,KJMS,JAMESTOWN RGNL,AGL,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,50385.0,A,ATCT,AK,JNU,JUNEAU,US,PAJN,JUNEAU INTL,AAL,F,JUNEAU,"1 APR - SEP 30 0600 - 2300,  1 OCT - MAR 31, 0700 - 2000.",ANCHORAGE ARTCC,ZAN,C,,,,ANCHORAGE ARTCC,ZAN,C,,,,,,,
2025/03/20,17101.0,A,NON-ATCT,NC,JNX,SMITHFIELD,US,KJNX,JOHNSTON RGNL,ASO,,,,RALEIGH,RDU,A,,,,RALEIGH,RDU,A,,,,,,,
2025/03/20,4767.0,A,NON-ATCT,IL,JOT,JOLIET,US,KJOT,JOLIET RGNL,AGL,,,,CHICAGO,C90,T,,,,CHICAGO,C90,T,,,,,,,
2025/03/20,3006.4,H,ATCT,DC,JPN,WASHINGTON,US,KJPN,PENTAGON AHP,AEA,R,PENTAGON,1230-2230Z++MON-FRI; 24 HRS PPR.,,,,,,,,,,,,,,,,
2025/03/20,15167.02,A,ATCT,NY,JPX,EAST HAMPTON,US,KJPX,EAST HAMPTON TOWN,AEA,FCT,EAST HAMPTON,0800-2000; OPRS SAT BFR MEMORIAL DAY TO SUN AFT LABOR DAY.,NEW YORK,N90,T,,,,NEW YORK,N90,T,,,,,,,
2025/03/20,7186.0,A,NON-ATCT,KY,JQD,HARTFORD,US,KJQD,OHIO COUNTY,ASO,,,,EVANSVILLE,EVV,A,INDIANAPOLIS ARTCC,ZID,C,EVANSVILLE,EVV,A,INDIANAPOLIS ARTCC,ZID,C,,,,
2025/03/20,16644.2,A,ATCT,NC,JQF,CONCORD,US,KJQF,CONCORD-PADGETT RGNL,ASO,FCT,CONCORD,0700-2300,CHARLOTTE,CLT,A,,,,CHARLOTTE,CLT,A,,,,,,,
2025/03/20,52282.0,A,ATCT,HI,JRF,KAPOLEI,US,PHJR,KALAELOA (JOHN RODGERS FLD),AWP,O,KALAELOA,0600-2200,HCF APPROACH,HNL,A,,,,HCF APPROACH,HNL,A,,,,,,,
2025/03/20,18045.0,A,NON-ATCT,OH,JRO,JACKSON,US,KJRO,JAMES A RHODES,AGL,,,,HUNTINGTON,HTS,A,,,,HUNTINGTON,HTS,A,,,,,,,
2025/03/20,2913.5,H,ATCT,CT,JSD,STRATFORD,US,KJSD,SIKORSKY,ANE,P,SIKORSKY,"0800-SS MON-FRI, 0800-SS SAT-SUN AS REQ",,,,,,,,,,,,,,,,
2025/03/20,24113.1,A,NON-ATCT,TX,JSO,JACKSONVILLE,US,KJSO,CHEROKEE COUNTY,ASW,,,,LONGVIEW,GGG,A,FORT WORTH ARTCC,ZFW,C,LONGVIEW,GGG,A,FORT WORTH ARTCC,ZFW,C,,,,
2025/03/20,20640.0,A,ATCT-RAPCON,PA,JST,JOHNSTOWN,US,KJST,JOHN MURTHA JOHNSTOWN/CAMBRIA COUNTY,AEA,A,JOHNSTOWN,0700-2300,JOHNSTOWN,JST,A,CLEVELAND ARTCC,ZOB,C,JOHNSTOWN,JST,A,CLEVELAND ARTCC,ZOB,C,JOHNSTOWN,F,0700-2300,2300-0700
2025/03/20,19199.2,A,NON-ATCT,OK,JSV,SALLISAW,US,KJSV,SALLISAW MUNI,ASW,,,,RAZORBACK,FSM,A,MEMPHIS ARTCC,ZME,C,RAZORBACK,FSM,A,MEMPHIS ARTCC,ZME,C,,,,
2025/03/20,19480.5,A,NON-ATCT,OR,JSY,JOSEPH,US,KJSY,JOSEPH STATE,ANM,,,,SEATTLE ARTCC,ZSE,C,,,,SEATTLE ARTCC,ZSE,C,,,,,,,
2025/03/20,797.0,A,NON-ATCT,AZ,JTC,SPRINGERVILLE,US,KJTC,SPRINGERVILLE MUNI,AWP,,,,ALBUQUERQUE ARTCC,ZAB,C,,,,ALBUQUERQUE ARTCC,ZAB,C,,,,,,,
2025/03/20,27272.0,A,ATCT,WI,JVL,JANESVILLE,US,KJVL,SOUTHERN WISCONSIN RGNL,AGL,FCT,JANESVILLE,0600-2100,ROCKFORD,RFD,A,,,,ROCKFORD,RFD,A,,,,,,,
2025/03/20,11414.0,A,NON-ATCT,MS,JVW,RAYMOND,US,KJVW,JOHN BELL WILLIAMS,ASO,,,,JACKSON,JAN,A,MEMPHIS ARTCC,ZME,C,JACKSON,JAN,A,MEMPHIS ARTCC,ZME,C,,,,
2025/03/20,5388.11,A,NON-ATCT,IN,JVY,JEFFERSONVILLE,US,KJVY,CLARK RGNL,AGL,,,,LOUISVILLE,SDF,A,,,,LOUISVILLE,SDF,A,,,,,,,
