EFF_DATE,ASOS_AWOS_ID,ASOS_AWOS_TYPE,STATE_CODE,CITY,COUNTRY_CODE,COMMISSIONED_DATE,NAVAID_FLAG,LAT_DEG,LAT_MIN,LAT_SEC,LAT_HEMIS,LAT_DECIMAL,LONG_DEG,LONG_MIN,LONG_SEC,LONG_HEMIS,LONG_DECIMAL,ELEV,SURVEY_METHOD_CODE,PHONE_NO,SECOND_PHONE_NO,SITE_NO,SITE_TYPE_CODE,REMARK
2025/03/20,DWH,ASOS,TX,HOUSTON,US,1998/02/05,N,30.0,3.0,42.6,N,30.06183333,95.0,33.0,10.0,W,-95.55277777,152.4,S,281-251-7853,,24073.1,A,
2025/03/20,DWU,AWOS-3PT,KY,ASHLAND,US,1991/07/25,N,38.0,33.0,16.2,N,38.5545,82.0,44.0,16.8,W,-82.738,546.3,S,606-836-2682,,7022.0,A,
2025/03/20,DWX,AWOS-3PT,WY,DIXON,US,,N,41.0,2.0,13.1763,N,41.03699341,107.0,29.0,59.2593,W,-107.49979425,6474.3,S,307-383-2504,,27771.0,A,
2025/03/20,DXR,ASOS,CT,DANBURY,US,,N,41.0,22.0,19.8244,N,41.37217344,73.0,29.0,0.1818,W,-73.48338383,452.3,S,203-791-8227,,2802.0,A,(SURVEY_METHOD_CODE) 3RD PARTY.
2025/03/20,DXX,AWOS-3,MN,MADISON,US,1998/02/05,N,44.0,59.0,11.167,N,44.98643527,96.0,10.0,40.2942,W,-96.1778595,1082.7,E,320-598-3863,,10806.0,A,
2025/03/20,DYA,AWOS-3P,AL,DEMOPOLIS,US,2008/05/30,N,32.0,27.0,49.8,N,32.46383333,87.0,57.0,14.6,W,-87.95405555,111.7,S,,,254.0,A,
2025/03/20,DYB,AWOS-3,SC,SUMMERVILLE,US,,N,33.0,3.0,44.2,N,33.06227777,80.0,16.0,51.3,W,-80.28091666,55.8,S,843-821-8403,,22536.21,A,
2025/03/20,DYL,ASOS,PA,DOYLESTOWN,US,1999/07/28,N,40.0,19.0,58.981,N,40.33305027,75.0,7.0,20.418,W,-75.12233833,394.0,S,215-345-0392,,20232.0,A,
2025/03/20,DYR,AWOS-3PT,TN,DYERSBURG,US,1991/10/18,N,35.0,59.0,44.34,N,35.99565,89.0,24.0,20.64,W,-89.40573333,318.0,E,731-287-0300,,22952.0,A,
2025/03/20,DYS,ASOS,TX,ABILENE,US,,N,32.0,25.0,6.62,N,32.41850555,99.0,51.0,25.34,W,-99.85703888,1790.2,E,,,23286.0,A,
2025/03/20,DYT,AWOS-3,MN,DULUTH,US,1994/06/22,N,46.0,43.0,19.641,N,46.7221225,92.0,2.0,39.789,W,-92.04438583,608.6,E,218-720-4886,,10655.0,A,
2025/03/20,DZB,AWOS-3,TX,HORSESHOE BAY,US,,N,30.0,31.0,15.3,N,30.52091666,98.0,21.0,26.6,W,-98.35738888,1068.0,E,830-598-2059,,24065.0,A,
2025/03/20,DZJ,AWOS-3PT,GA,BLAIRSVILLE,US,2007/10/04,N,34.0,51.0,18.6149,N,34.8551708,84.0,0.0,5.124,W,-84.00142333,1894.0,S,706-745-9271,,3666.0,A,CIG NOT RPRTD.
2025/03/20,E01,AWOS-3PT,TX,MONAHANS,US,,N,31.0,34.0,49.58,N,31.58043888,102.0,54.0,29.33,W,-102.90814722,2613.0,S,432-943-2457,,24374.0,A,
2025/03/20,E11,AWOS-3,TX,ANDREWS,US,,N,32.0,19.0,41.05,N,32.32806944,102.0,31.0,41.9,W,-102.52830555,3174.0,E,432-524-2471,,23336.0,A,
2025/03/20,E16,AWOS-3P,CA,SAN MARTIN,US,2011/10/20,N,37.0,4.0,46.8419,N,37.0796783,121.0,35.0,52.8117,W,-121.59800325,268.2,S,408-918-7724,,2213.4,A,
2025/03/20,E25,AWOS-3,AZ,WICKENBURG,US,,N,33.0,58.0,14.2656,N,33.97062933,112.0,47.0,42.3233,W,-112.7950898,2378.6,E,928-684-2487,,827.3,A,
2025/03/20,E38,AWOS-3,TX,ALPINE,US,,N,30.0,23.0,3.2,N,30.38422222,103.0,41.0,0.9,W,-103.68358333,4514.0,S,432-837-9613,,23307.0,A,
2025/03/20,E41,AWOS-3PT,TX,BIG LAKE,US,2019/10/07,N,31.0,11.0,40.0687,N,31.19446352,101.0,28.0,23.5831,W,-101.47321752,2698.8,S,325-884-2770,,23432.0,A,
2025/03/20,E42,AWOS-3P,TX,SPEARMAN,US,2020/08/26,N,36.0,13.0,8.08,N,36.21891111,101.0,11.0,36.06,W,-101.19335,3131.0,S,806-644-6824,,24831.01,A,
2025/03/20,E57,AWOS-3PT,TX,DENVER CITY,US,2023/04/19,N,32.0,58.0,21.0,N,32.9725,102.0,50.0,40.0,W,-102.84444444,3580.0,S,806-592-3681,,23752.0,A,
2025/03/20,E77,AWOS-3PT,AZ,SAN MANUEL,US,,N,32.0,38.0,2.5796,N,32.63404988,110.0,38.0,48.184,W,-110.64671777,3271.8,S,520-385-4238,,786.7,A,
2025/03/20,E95,AWOS-3,AZ,BENSON,US,,N,31.0,59.0,58.0,N,31.99944444,110.0,21.0,28.7,W,-110.35797222,3830.9,E,520-265-5232,,632.1,A,
2025/03/20,EAA,ASOS,AK,EAGLE,US,1998/03/04,N,64.0,46.0,34.1797,N,64.77616102,141.0,9.0,48.6859,W,-141.16352386,910.0,S,907-547-2351,,50175.0,A,
2025/03/20,EAN,AWOS-3PT,WY,WHEATLAND,US,2015/01/08,N,42.0,3.0,22.5245,N,42.0562568,104.0,56.0,18.7539,W,-104.93854275,4762.0,E,307-322-1557,,27902.0,A,
2025/03/20,EAR,AWOS-3PT,NE,KEARNEY,US,1990/11/06,N,40.0,43.0,37.346,N,40.72704055,99.0,0.0,24.372,W,-99.00677,2131.8,S,308-237-5608,,12783.0,A,
2025/03/20,EAT,ASOS,WA,WENATCHEE,US,2000/11/30,N,47.0,23.0,51.0057,N,47.39750158,120.0,12.0,4.3477,W,-120.20120769,1233.1,S,509-886-4226,,26461.0,A,
2025/03/20,EAU,ASOS,WI,EAU CLAIRE,US,,N,44.0,51.0,56.9,N,44.86580555,91.0,29.0,3.3,W,-91.48425,913.1,S,715-832-7990,,27170.0,A,
2025/03/20,EBA,AWOS-3,GA,ELBERTON,US,,N,34.0,5.0,44.6304,N,34.09573066,82.0,48.0,43.5074,W,-82.81208538,596.5,S,706-283-8133,,3781.1,A,
2025/03/20,EBG,AWOS-3PT,TX,EDINBURG,US,,N,26.0,26.0,35.94,N,26.44331666,98.0,7.0,31.62,W,-98.12545,71.0,S,956-587-0743,,23804.0,A,
2025/03/20,EBS,AWOS-3,IA,WEBSTER CITY,US,1992/10/23,N,42.0,26.0,12.0,N,42.43666666,93.0,52.0,8.0,W,-93.86888888,,,515-832-2794,,6413.0,A,
2025/03/20,ECG,ASOS,NC,ELIZABETH CITY,US,1998/04/17,N,36.0,15.0,27.8125,N,36.25772569,76.0,10.0,17.7871,W,-76.17160752,6.1,S,252-338-4750,,16696.0,A,
2025/03/20,ECP,ASOS,FL,PANAMA CITY,US,2010/06/07,N,30.0,20.0,55.2759,N,30.34868775,85.0,47.0,18.0217,W,-85.78833936,55.6,S,850-235-7857,,3430.3,A,
2025/03/20,ECS,AWOS-3PT,WY,NEWCASTLE,US,2001/11/28,N,43.0,53.0,4.3006,N,43.88452794,104.0,18.0,43.313,W,-104.31203138,4198.5,,307-746-4896,,27858.0,A,
2025/03/20,ECU,AWOS-3,TX,ROCKSPRINGS,US,,N,29.0,56.0,48.9105,N,29.94691958,100.0,10.0,25.8768,W,-100.17385466,2372.2,,830-683-2425,,24635.2,A,
2025/03/20,EDC,AWOS-3,TX,AUSTIN,US,,N,30.0,23.0,33.53,N,30.39264722,97.0,33.0,43.65,W,-97.562125,605.0,E,512-616-2967,,23373.2,A,
2025/03/20,EDE,AWOS-3,NC,EDENTON,US,1998/01/27,N,36.0,1.0,42.9885,N,36.02860791,76.0,34.0,0.4637,W,-76.56679547,18.2,S,252-482-0757,,16689.0,A,
2025/03/20,EDJ,AWOS-3,OH,BELLEFONTAINE,US,2003/09/03,N,40.0,22.0,20.2,N,40.37227777,83.0,49.0,9.3,W,-83.81925,1121.6,E,937-599-4654,,17591.0,A,VIS & PRECIPITATION UNREL.
2025/03/20,EDN,AWOS-3PT,AL,ENTERPRISE,US,2014/05/14,N,31.0,17.0,59.0,N,31.29972222,85.0,53.0,59.4,W,-85.89983333,360.9,,334-347-3524,,287.1,A,
2025/03/20,EDU,AWOS-3,CA,DAVIS,US,,N,38.0,31.0,48.1781,N,38.53004947,121.0,47.0,17.6916,W,-121.78824766,66.7,S,530-754-6839,,1488.1,A,
2025/03/20,EED,ASOS,CA,NEEDLES,US,2001/01/24,N,34.0,45.0,58.3,N,34.76619444,114.0,37.0,23.855,W,-114.62329305,,,760-326-4281,,1938.0,A,
2025/03/20,EEN,AWOS-3PT,NH,KEENE,US,1991/03/11,N,42.0,53.0,54.2,N,42.89838888,72.0,16.0,14.8,W,-72.27077777,488.0,S,603-358-6424,,13306.0,A,
2025/03/20,EEO,ASOS,CO,MEEKER,US,1997/03/27,N,40.0,2.0,56.0,N,40.04888888,107.0,53.0,9.0,W,-107.88583333,,,970-878-5036,,2685.0,A,
2025/03/20,EET,ASOS,AL,ALABASTER,US,,N,33.0,10.0,40.0,N,33.17777777,86.0,46.0,59.6,W,-86.78322222,585.6,S,205-663-5881,,110.0,A,
2025/03/20,EFD,AWOS-3,TX,HOUSTON,US,,N,29.0,36.0,54.37,N,29.61510277,95.0,9.0,45.91,W,-95.16275277,32.5,E,713-847-4430,,24067.3,A,
2025/03/20,EFK,AWOS-3P,VT,NEWPORT,US,,N,44.0,53.0,18.8481,N,44.88856891,72.0,13.0,46.4699,W,-72.22957497,921.2,S,802-334-4427,,25499.0,A,
2025/03/20,EFT,AWOS-3,WI,MONROE,US,1997/02/11,N,42.0,36.0,54.0,N,42.615,89.0,35.0,27.0,W,-89.59083333,,,608-328-8359,,27400.1,A,
2025/03/20,EGE,AWOS-3PT,CO,EAGLE,US,1991/09/19,N,39.0,38.0,33.9,N,39.64275,106.0,54.0,57.4,W,-106.91594444,6547.4,S,970-524-7386,,2588.0,A,
2025/03/20,EGT,AWOS-3P,KS,WELLINGTON,US,,N,37.0,19.0,30.4441,N,37.32512336,97.0,23.0,24.2479,W,-97.39006886,1267.5,S,620-359-2156,,6967.0,A,
2025/03/20,EGV,AWOS-3,WI,EAGLE RIVER,US,1995/12/04,N,45.0,55.0,56.4,N,45.93233333,89.0,16.0,5.8,W,-89.26827777,1642.2,S,715-479-1465,,27166.0,A,
2025/03/20,EHA,AWOS-3P,KS,ELKHART,US,,N,37.0,0.0,4.0392,N,37.001122,101.0,52.0,48.618,W,-101.88017166,3613.9,S,620-697-4973,,6566.0,A,
2025/03/20,EHM,AWOS-3,AK,CAPE NEWENHAM,US,1995/02/28,N,58.0,38.0,47.144,N,58.64642888,162.0,3.0,45.999,W,-162.0627775,505.0,E,907-552-9419,,50084.0,A,(PHONE_NO) ADDITIONAL NUMBER 907-552-9370 EXT 8.
2025/03/20,EHO,AWOS-3,NC,SHELBY,US,,N,35.0,15.0,20.2191,N,35.25561641,81.0,35.0,54.8526,W,-81.59857016,856.1,E,704-487-0100,,17092.0,A,
2025/03/20,EHR,AWOS-3PT,KY,HENDERSON,US,1992/06/22,N,37.0,48.0,23.5446,N,37.80654016,87.0,40.0,56.446,W,-87.68234611,383.6,S,270-826-0511,,7194.0,A,
2025/03/20,EHY,AWOS-3,WY,ELK MOUNTAIN,US,2009/06/23,N,41.0,43.0,31.3,N,41.72536111,106.0,27.0,33.9,W,-106.45941666,7299.0,,307-348-7320,,,,STAND ALONE MOUNTAIN TOP FACILITY.
2025/03/20,EII,AWOS-3P,AK,EGEGIK,US,,N,58.0,11.0,7.765,N,58.18549027,157.0,22.0,31.54,W,-157.37542777,92.3,E,907-233-2288,,50178.1,A,
2025/03/20,EIK,AWOS-3PT,CO,ERIE,US,2006/04/04,N,40.0,0.0,34.17,N,40.00949166,105.0,2.0,45.2,W,-105.04588888,5091.0,S,303-604-4339,,2596.131,A,
2025/03/20,EKE,AWOS-3P,LA,EUGENE ISLAND 251A,US,,N,28.0,29.0,49.7,N,28.49713888,91.0,34.0,12.756,W,-91.57021,104.0,E,985-510-2076,,,,STAND-ALONE FACILITY LCTD IN THE GULF OF MEXICO NOT ASSOCIATED WITH AN AIRPORT OR NAVAID.
2025/03/20,EKM,AWOS-3,IN,ELKHART,US,,N,41.0,43.0,9.8622,N,41.71940616,86.0,0.0,11.5883,W,-86.00321897,777.6,S,574-264-9002,,5248.0,A,
2025/03/20,EKN,ASOS,WV,ELKINS,US,1996/05/08,N,38.0,53.0,22.0,N,38.88944444,79.0,51.0,25.7,W,-79.85713888,1987.0,S,304-636-5603,,26627.0,A,
2025/03/20,EKO,ASOS,NV,ELKO,US,2001/02/02,N,40.0,49.0,26.5334,N,40.82403705,115.0,47.0,10.7854,W,-115.78632927,4992.6,S,775-778-9639,,13048.0,A,
2025/03/20,EKQ,AWOS-3PT,KY,MONTICELLO,US,,N,36.0,51.0,19.0,N,36.85527777,84.0,51.0,22.1,W,-84.85613888,963.0,E,606-348-0862,,7284.01,A,(COMM_DECOMM_DATE) AWSS.
2025/03/20,EKS,AWOS-3P,MT,ENNIS,US,2015/06/25,N,45.0,16.0,18.0124,N,45.27167011,111.0,38.0,48.4764,W,-111.646799,5373.5,,406-682-3835,,12342.02,A,
2025/03/20,EKX,AWOS-3,KY,ELIZABETHTOWN,US,1997/05/05,N,37.0,41.0,9.6,N,37.686,85.0,55.0,30.1,W,-85.92502777,775.9,S,270-763-6433,,7107.01,A,
2025/03/20,EKY,AWOS-3PT,AL,BESSEMER,US,1990/04/10,N,33.0,18.0,45.4,N,33.31261111,86.0,55.0,34.7,W,-86.92630555,699.6,E,205-424-3127,,157.1,A,
2025/03/20,ELA,AWOS-3PT,TX,EAGLE LAKE,US,2014/10/08,N,29.0,36.0,7.0275,N,29.60195208,96.0,19.0,25.972,W,-96.32388111,182.6,S,979-234-2665,,23787.0,A,
2025/03/20,ELD,ASOS,AR,EL DORADO,US,,N,33.0,13.0,15.5,N,33.22097222,92.0,48.0,47.8,W,-92.81327777,276.8,E,870-862-3090,,964.0,A,
2025/03/20,ELI,AWOS-3P,AK,ELIM,US,,N,64.0,36.0,53.9,N,64.61497222,162.0,16.0,13.9,W,-162.27052777,162.0,E,907-890-2014,,50197.0,A,
2025/03/20,ELK,AWOS-3,OK,ELK CITY,US,,N,35.0,25.0,50.8,N,35.43077777,99.0,23.0,39.4,W,-99.39427777,2012.8,S,580-303-9147,,18946.0,A,
2025/03/20,ELM,ASOS,NY,ELMIRA/CORNING,US,1998/01/23,N,42.0,9.0,48.2537,N,42.1634038,76.0,53.0,28.6967,W,-76.89130463,946.1,E,607-796-0065,,15203.0,A,
2025/03/20,ELN,ASOS,WA,ELLENSBURG,US,,N,47.0,2.0,1.6292,N,47.03378588,120.0,31.0,52.729,W,-120.53131361,1746.1,S,509-925-2040,,26195.0,A,
2025/03/20,ELO,AWOS-3PT,MN,ELY,US,1991/09/06,N,47.0,49.0,26.4471,N,47.82401308,91.0,49.0,45.5541,W,-91.82932058,1456.0,E,218-365-3814,,10668.01,A,
2025/03/20,ELP,ASOS,TX,EL PASO,US,1995/06/07,N,31.0,48.0,6.947,N,31.80192972,106.0,24.0,3.0465,W,-106.40084625,3925.4,S,915-774-9497,,23830.0,A,
2025/03/20,ELY,ASOS,NV,ELY,US,1994/06/06,N,39.0,17.0,43.4601,N,39.29540558,114.0,50.0,47.91,W,-114.84664166,6254.0,S,775-289-4466,,13051.0,A,
2025/03/20,ELZ,ASOS,NY,WELLSVILLE,US,2000/02/02,N,42.0,6.0,27.967,N,42.10776861,77.0,59.0,3.2503,W,-77.98423619,2092.9,S,585-593-0203,,16391.1,A,
2025/03/20,EMK,AWOS-3,TX,EAST BREAKS 165,US,,N,27.0,49.0,7.0,N,27.81861111,94.0,19.0,22.0,W,-94.32277777,,,,,,,WINDS UNRELIABLE 090- 270 DEG.; STAND-ALONE FACILITY LCTD IN THE GULF OF MEXICO NOT ASSOCIATED WITH AN AIRPORT OR NAVAID.
2025/03/20,EMM,AWOS-3PT,WY,KEMMERER,US,1995/05/17,N,41.0,49.0,26.7,N,41.82408333,110.0,33.0,25.0,W,-110.55694444,7288.7,S,307-877-9838,,27819.0,A,
2025/03/20,EMP,ASOS,KS,EMPORIA,US,1996/02/22,N,38.0,19.0,44.7187,N,38.32908852,96.0,11.0,40.2292,W,-96.19450811,1201.2,,620-343-3733,,6580.0,A,
2025/03/20,EMT,AWOS-3PT,CA,EL MONTE,US,2012/05/09,N,34.0,5.0,17.71,N,34.08825277,118.0,2.0,2.71,W,-118.03408611,323.0,E,(626) 444-1107,,1539.0,A,
2025/03/20,EMV,AWOS-3,VA,EMPORIA,US,,N,36.0,41.0,12.689,N,36.68685805,77.0,28.0,57.896,W,-77.48274888,126.3,E,434-634-0656,,25744.0,A,
2025/03/20,ENA,ASOS,AK,KENAI,US,,N,60.0,34.0,23.9044,N,60.57330677,151.0,14.0,41.2,W,-151.24477777,98.5,,907-283-6513,,50410.0,A,
2025/03/20,ENL,AWOS-3PT,IL,CENTRALIA,US,,N,38.0,30.0,54.3,N,38.51508333,89.0,5.0,28.1,W,-89.09113888,534.1,S,618-533-4417,,4490.0,A,
2025/03/20,ENM,AWOS-3P,AK,EMMONAK,US,1996/08/05,N,62.0,47.0,10.1,N,62.78613888,164.0,29.0,26.7,W,-164.49075,16.2,E,907-269-2755,,50198.61,A,
2025/03/20,ENN,ASOS,AK,NENANA,US,1998/01/09,N,64.0,32.0,50.2033,N,64.54727869,149.0,5.0,13.8407,W,-149.08717797,363.5,S,907-832-5689,,50524.0,A,
2025/03/20,ENV,AWOS-3PT,UT,WENDOVER,US,1991/09/19,N,40.0,43.0,7.3,N,40.71869444,114.0,1.0,51.2,W,-114.03088888,4240.0,S,435-665-2521,,25333.0,A,
2025/03/20,ENW,ASOS,WI,KENOSHA,US,1997/10/24,N,42.0,35.0,43.06,N,42.59529444,87.0,56.0,17.96,W,-87.93832222,742.6,S,262-652-7730,,27286.1,A,
2025/03/20,EOD,AWOS-3,TN,FORT CAMPBELL (CLARKSVILLE),US,2008/03/30,N,36.0,34.0,5.496,N,36.56819333,87.0,28.0,50.88,W,-87.4808,593.2,S,270-956-3100,,22973.4,A,
2025/03/20,EOE,AWOS-3,SC,NEWBERRY,US,2007/11/30,N,34.0,18.0,22.0,N,34.30611111,81.0,38.0,29.0,W,-81.64138888,548.0,,803-276-2419,,22453.0,A,
2025/03/20,EOK,AWOS-3,IA,KEOKUK,US,1993/03/01,N,40.0,27.0,35.668,N,40.45990777,91.0,25.0,42.604,W,-91.42850111,671.9,,319-524-7884,,6080.0,A,
2025/03/20,EOP,AWOS-3PT,OH,WAVERLY,US,2023/10/20,N,39.0,9.0,45.0,N,39.1625,82.0,56.0,7.7,W,-82.93547222,656.2,E,740-947-0035,,18648.1,A,
2025/03/20,EPH,ASOS,WA,EPHRATA,US,2001/09/12,N,47.0,18.0,29.058,N,47.30807166,119.0,31.0,0.889,W,-119.51691361,1276.2,S,509-754-3761,,26204.0,A,
2025/03/20,EPM,AWOS-AV,ME,EASTPORT,US,1994/06/23,N,44.0,54.0,40.9681,N,44.91138002,67.0,0.0,48.1849,W,-67.01338469,41.9,S,207-853-0682,,7963.0,A,(FREQ) 3 CLICKS TO ACTVT.
2025/03/20,EQA,AWOS-3P,KS,EL DORADO,US,2012/11/14,N,37.0,46.0,26.8,N,37.77411111,96.0,49.0,3.8,W,-96.81772222,1380.0,,316-322-8095,,6565.0,A,
2025/03/20,EQY,ASOS,NC,MONROE,US,,N,35.0,0.0,52.8139,N,35.01467052,80.0,37.0,26.905,W,-80.62414027,672.0,S,704-283-5185,,16926.2,A,
2025/03/20,ERI,ASOS,PA,ERIE,US,1997/02/26,N,42.0,4.0,49.0132,N,42.08028144,80.0,10.0,56.5332,W,-80.18237033,762.1,S,724-252-2105,,20355.0,A,
2025/03/20,ERV,AWOS-3,TX,KERRVILLE,US,,N,29.0,58.0,36.0,N,29.97666666,99.0,5.0,7.7,W,-99.08547222,1616.8,E,830-895-2204,,24159.0,A,
2025/03/20,ERY,AWOS-3P,MI,NEWBERRY,US,1996/08/02,N,46.0,18.0,39.6,N,46.311,85.0,27.0,25.8,W,-85.45716666,869.2,E,906-293-2979,,10154.0,A,
2025/03/20,ESC,AWOS-3PT,MI,ESCANABA,US,1991/06/04,N,45.0,43.0,21.627,N,45.72267416,87.0,5.0,37.377,W,-87.09371583,609.1,E,906-786-9001,,9788.0,A,
2025/03/20,ESF,ASOS,LA,ALEXANDRIA,US,1996/07/18,N,31.0,23.0,41.649,N,31.3949025,92.0,17.0,44.779,W,-92.29577194,111.8,E,318-484-9031,,7413.0,A,
2025/03/20,ESN,AWOS-3PT,MD,EASTON,US,1990/05/31,N,38.0,48.0,15.0,N,38.80416666,76.0,4.0,8.4,W,-76.069,72.2,S,410-822-2817,,8525.0,A,
2025/03/20,EST,ASOS,IA,ESTHERVILLE,US,1995/12/15,N,43.0,24.0,26.9,N,43.40747222,94.0,44.0,47.0,W,-94.74638888,1318.8,,712-362-7250,,5981.0,A,
2025/03/20,ETB,AWOS-3,WI,WEST BEND,US,1998/03/31,N,43.0,25.0,21.1224,N,43.422534,88.0,7.0,57.5062,W,-88.13264061,881.5,S,262-334-6161,,27682.0,A,CIG UNRELBL.
2025/03/20,ETC,AWOS-3P,NC,TARBORO,US,2010/03/10,N,35.0,56.0,10.75,N,35.93631944,77.0,32.0,29.76,W,-77.5416,49.0,E,252-641-1640,,17154.1,A,
2025/03/20,ETH,AWOS-3,MN,WHEATON,US,1992/06/25,N,45.0,46.0,50.0,N,45.78055555,96.0,32.0,37.0,W,-96.54361111,,,320-563-4975,,11072.0,A,
2025/03/20,ETN,AWOS-3PT,TX,EASTLAND,US,,N,32.0,24.0,58.9,N,32.41636111,98.0,48.0,40.5,W,-98.81125,1456.3,E,254-631-0493,,23796.0,A,
2025/03/20,ETO,AWOS-3,LA,MISSISSIPPI CANYON BLK 941,US,2024/01/25,N,28.0,2.0,1.1343,N,28.03364841,89.0,6.0,2.7299,W,-89.1007583,140.0,E,713-405-7529,,,,STAND-ALONE FAC LCTD IN THE GULF OF MEXICO NOT ASSOCIATED WITH AN ARPT OR NAVAID.
2025/03/20,EUF,ASOS,AL,EUFAULA,US,1999/10/01,N,31.0,57.0,6.0,N,31.95166666,85.0,7.0,52.0,W,-85.13111111,284.0,,334-687-5596,,290.0,A,
2025/03/20,EUG,ASOS,OR,EUGENE,US,1995/08/31,N,44.0,7.0,24.0,N,44.12333333,123.0,13.0,7.0,W,-123.21861111,,,541-461-3114,,19434.0,A,
2025/03/20,EUL,AWOS-3PT,ID,CALDWELL,US,1990/08/23,N,43.0,38.0,25.736,N,43.64048222,116.0,37.0,48.567,W,-116.6301575,2433.0,,208-454-3953,,4161.01,A,
2025/03/20,EVB,AWOS-3,FL,NEW SMYRNA BEACH,US,2007/11/28,N,29.0,3.0,20.4834,N,29.05568983,80.0,56.0,56.112,W,-80.94892,10.4,S,386-409-4705,,3387.0,A,
2025/03/20,EVM,AWOS-3,MN,EVELETH,US,1991/01/25,N,47.0,25.0,27.0,N,47.42416666,92.0,29.0,47.6,W,-92.49655555,1376.0,E,218-744-2369,,10677.0,A,
2025/03/20,EVU,AWOS-3PT,MO,MARYVILLE,US,,N,40.0,21.0,8.7305,N,40.35242513,94.0,54.0,49.4198,W,-94.91372772,30.0,E,660-562-9980,,11914.0,A,
2025/03/20,EVV,ASOS,IN,EVANSVILLE,US,1996/02/09,N,38.0,2.0,17.0,N,38.03805555,87.0,31.0,50.0,W,-87.53055555,,,812-436-4681,,5257.0,A,
2025/03/20,EVW,ASOS,WY,EVANSTON,US,,N,41.0,16.0,29.2,N,41.27477777,111.0,2.0,4.7,W,-111.03463888,7142.5,E,307-789-0585,,27781.3,A,OPR FULL-TIME 0000-2359.
2025/03/20,EVY,AWOS-3,DE,MIDDLETOWN,US,1997/01/09,N,39.0,31.0,11.7,N,39.51991666,75.0,43.0,4.55,W,-75.71793055,69.9,E,302-378-2063,,2981.1,A,
2025/03/20,EWB,ASOS,MA,NEW BEDFORD,US,1996/04/01,N,41.0,40.0,44.7741,N,41.67910391,70.0,57.0,32.795,W,-70.95910972,73.3,S,508-992-0195,,9112.0,A,
2025/03/20,EWK,AWOS-3PT,KS,NEWTON,US,1990/08/23,N,38.0,3.0,26.0,N,38.05722222,97.0,16.0,31.0,W,-97.27527777,,,316-283-8789,,6794.0,A,
2025/03/20,EWN,ASOS,NC,NEW BERN,US,1997/09/18,N,35.0,4.0,5.8746,N,35.0682985,77.0,2.0,52.1086,W,-77.04780794,10.6,S,252-514-2086,,16971.0,A,
2025/03/20,EWR,ASOS,NJ,NEWARK,US,2015/04/30,N,40.0,41.0,33.0,N,40.6925,74.0,10.0,7.2,W,-74.16866666,17.6,S,973-621-2892,,14052.0,A,
2025/03/20,EXX,AWOS-3,NC,LEXINGTON,US,2000/04/06,N,35.0,46.0,52.109,N,35.78114138,80.0,18.0,13.584,W,-80.30377333,732.5,E,336-956-2967,,16861.1,A,
2025/03/20,EYE,ASOS,IN,INDIANAPOLIS,US,1996/02/26,N,39.0,49.0,51.0,N,39.83083333,86.0,17.0,40.0,W,-86.29444444,,,317-329-1754,,5370.3,A,
2025/03/20,EYF,AWOS-3P,NC,ELIZABETHTOWN,US,,N,34.0,36.0,25.6818,N,34.60713383,78.0,34.0,53.7068,W,-78.58158522,128.2,S,910-862-9982,,16698.1,A,
2025/03/20,EYW,ASOS,FL,KEY WEST,US,1996/03/11,N,24.0,33.0,22.0,N,24.55611111,81.0,45.0,34.0,W,-81.75944444,2.8,E,863-244-0212,,3263.0,A,
2025/03/20,EZF,AWOS-3,VA,FREDERICKSBURG,US,1992/01/09,N,38.0,15.0,58.4,N,38.26622222,77.0,26.0,57.8,W,-77.44938888,85.0,,540-372-6794,,25783.1,A,
2025/03/20,EZM,AWOS-3,GA,EASTMAN,US,1997/02/19,N,32.0,12.0,51.3,N,32.21425,83.0,7.0,40.9,W,-83.12802777,305.0,E,478-374-9979,,3772.2,A,
2025/03/20,EZP,AWOS-3,LA,EAST CAMERON 321A,US,2019/12/17,N,28.0,13.0,11.3808,N,28.219828,92.0,47.0,39.804,W,-92.79439,100.0,,504-323-0220,,,,STAND-ALONE FACILITY LCTD IN THE GULF OF MEXICO NOT ASSOCIATED WITH AN AIRPORT OR NAVAID.
2025/03/20,EZS,AWOS-3,WI,SHAWANO,US,,N,44.0,47.0,13.3558,N,44.78704327,88.0,33.0,50.2181,W,-88.56394947,809.5,S,715-526-2967,,27562.0,A,
2025/03/20,EZZ,AWOS-3PT,MO,CAMERON,US,2018/03/29,N,39.0,43.0,44.1,N,39.72891666,94.0,16.0,42.5,W,-94.27847222,1040.0,E,816-933-2124,,11587.0,A,
2025/03/20,F00,AWOS-3PT,TX,BONHAM,US,2016/05/26,N,33.0,36.0,56.85,N,33.61579166,96.0,10.0,51.15,W,-96.180875,657.0,E,903-583-2082,,23454.0,A,
2025/03/20,F05,AWOS-3,TX,VERNON,US,,N,34.0,13.0,32.4,N,34.22566666,99.0,17.0,1.5,W,-99.28375,1264.7,S,940-552-8600,,24970.0,A,
2025/03/20,F17,AWOS-3PT,TX,CENTER,US,2012/12/02,N,31.0,49.0,53.0,N,31.83138888,94.0,9.0,23.0,W,-94.15638888,318.0,E,936-598-3355,,23579.0,A,
2025/03/20,F44,AWOS-3PT,TX,ATHENS,US,,N,32.0,9.0,49.852,N,32.16384777,95.0,49.0,42.071,W,-95.82835305,444.1,,903-670-1247,,23363.1,A,
